#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
AK|BMR||BHE|60.9677|-144.6051|842.0|0.0|90.0|0.0|Guralp CMG40T_60sec/Guralp DM24 Datalogger|234184000.0|0.3|m/s|50.0|2000-08-07T00:00:00|2001-07-18T23:59:59
AK|BMR||BHE|60.9677|-144.6051|842.0|0.0|90.0|0.0|Guralp CMG3T_120sec/Guralp DM24 Datalogger|431209000.0|0.2|m/s|50.0|2001-07-19T00:00:00|2002-07-16T23:59:59
AK|BMR||BHN|60.9677|-144.6051|842.0|0.0|0.0|0.0|Guralp CMG40T_60sec/Guralp DM24 Datalogger|238122000.0|0.3|m/s|50.0|2000-08-07T00:00:00|2001-07-18T23:59:59
AK|BMR||BHN|60.9677|-144.6051|842.0|0.0|0.0|0.0|Guralp CMG3T_120sec/Guralp DM24 Datalogger|423547000.0|0.2|m/s|50.0|2001-07-19T00:00:00|2002-07-16T23:59:59
AK|BMR||BHZ|60.9677|-144.6051|842.0|0.0|0.0|-90.0|Guralp CMG40T_60sec/Guralp DM24 Datalogger|230161000.0|0.3|m/s|50.0|2000-08-07T00:00:00|2001-07-18T23:59:59
AK|BMR||BHZ|60.9677|-144.6051|842.0|0.0|0.0|-90.0|Guralp CMG3T_120sec/Guralp DM24 Datalogger|426037000.0|0.2|m/s|50.0|2001-07-19T00:00:00|2002-07-16T23:59:59
AK|BMR||HHE|60.9677|-144.6051|842.0|0.0|98.0|0.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|288305.0|0.02|m/s**2|50.0|2000-08-07T00:00:00|2001-07-18T23:59:59
AK|BMR||HHE|60.9677|-144.6051|842.0|0.0|98.0|0.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|284942.0|0.02|m/s**2|50.0|2001-07-19T00:00:00|2007-01-23T08:55:59
AK|BMR||HHN|60.9677|-144.6051|842.0|0.0|8.0|0.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|286536.0|0.02|m/s**2|50.0|2000-08-07T00:00:00|2001-07-18T23:59:59
AK|BMR||HHN|60.9677|-144.6051|842.0|0.0|8.0|0.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|284418.0|0.02|m/s**2|50.0|2001-07-19T00:00:00|2007-01-23T08:55:59
AK|BMR||HHZ|60.9677|-144.6051|842.0|0.0|8.0|-90.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|286923.0|0.02|m/s**2|50.0|2000-08-07T00:00:00|2001-07-18T23:59:59
AK|BMR||HHZ|60.9677|-144.6051|842.0|0.0|8.0|-90.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|284799.0|0.02|m/s**2|50.0|2001-07-19T00:00:00|2007-01-23T08:55:59
AK|DIV||BHE|61.1292|-145.7749|941.4|0.0|110.0|0.0|Guralp CMG40T_60sec/Guralp DM24 Datalogger|228641000.0|0.3|m/s|50.0|2000-07-08T00:00:00|2001-07-15T23:59:59
AK|DIV||BHE|61.1292|-145.7749|941.4|0.0|110.0|0.0|Guralp CMG3ESP_60sec/Guralp DM24 Datalogger|1732170000.0|0.3|m/s|50.0|2001-07-16T00:00:00|2004-07-06T23:59:59
AK|DIV||BHN|61.1292|-145.7749|941.4|0.0|20.0|0.0|Guralp CMG40T_60sec/Guralp DM24 Datalogger|233464000.0|0.3|m/s|50.0|2000-07-08T00:00:00|2001-07-15T23:59:59
AK|DIV||BHN|61.1292|-145.7749|941.4|0.0|20.0|0.0|Guralp CMG3ESP_60sec/Guralp DM24 Datalogger|1687440000.0|0.3|m/s|50.0|2001-07-16T00:00:00|2004-07-06T23:59:59
AK|DIV||BHZ|61.1292|-145.7749|941.4|0.0|20.0|-90.0|Guralp CMG40T_60sec/Guralp DM24 Datalogger|232211000.0|0.3|m/s|50.0|2000-07-08T00:00:00|2001-07-15T23:59:59
AK|DIV||BHZ|61.1292|-145.7749|941.4|0.0|20.0|-90.0|Guralp CMG3ESP_60sec/Guralp DM24 Datalogger|1711220000.0|0.3|m/s|50.0|2001-07-16T00:00:00|2004-07-06T23:59:59
AK|DIV||HHE|61.1292|-145.7749|941.4|0.0|110.0|0.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|283164.0|0.02|m/s**2|50.0|2000-07-08T00:00:00|2001-07-15T23:59:59
AK|DIV||HHE|61.1292|-145.7749|941.4|0.0|110.0|0.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|283404.0|0.02|m/s**2|50.0|2001-07-16T00:00:00|2004-07-06T23:59:59
AK|DIV||HHN|61.1292|-145.7749|941.4|0.0|20.0|0.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|283708.0|0.02|m/s**2|50.0|2000-07-08T00:00:00|2001-07-15T23:59:59
AK|DIV||HHN|61.1292|-145.7749|941.4|0.0|20.0|0.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|283225.0|0.02|m/s**2|50.0|2001-07-16T00:00:00|2004-07-06T23:59:59
AK|DIV||HHZ|61.1292|-145.7749|941.4|0.0|20.0|-90.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|283106.0|0.02|m/s**2|50.0|2000-07-08T00:00:00|2001-07-15T23:59:59
AK|DIV||HHZ|61.1292|-145.7749|941.4|0.0|20.0|-90.0|Episensor 200 Hz 10 Volt per g/Guralp DM24 Datalog|283532.0|0.02|m/s**2|50.0|2001-07-16T00:00:00|2004-07-06T23:59:59
AK|FIB||BHE|61.1656|-150.177505|62.0|0.0|90.0|0.0|Guralp CMG40T_60sec/Guralp DM24 Datalogger|1269390000.0|0.3|M/S|50.0|2000-10-17T00:00:00|2004-09-07T23:59:59
AK|FIB||BHN|61.1656|-150.177505|62.0|0.0|0.0|0.0|Guralp CMG40T_60sec/Guralp DM24 Datalogger|1263630000.0|0.3|M/S|50.0|2000-10-17T00:00:00|2004-09-07T23:59:59
