#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
YA|MC21|01|BHN|25.4876|99.643303|2476.0|0.0|0.0|0.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-09-28T05:14:03|2004-03-22T04:19:59
YA|MC21|01|BHZ|25.4876|99.643303|2476.0|0.0|0.0|-90.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-09-28T05:14:03|2004-03-22T04:19:59
YA|MC22|01|BHE|24.532|100.2407|1064.0|0.0|90.0|0.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-09-30T08:52:27|2004-12-30T23:59:59
YA|MC22|01|BHN|24.532|100.2407|1064.0|0.0|0.0|0.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-09-30T08:52:27|2004-12-30T23:59:59
YA|MC22|01|BHZ|24.532|100.2407|1064.0|0.0|0.0|-90.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-09-30T08:52:27|2004-12-30T23:59:59
YA|MC23|01|BHE|24.934099|101.510399|1850.0|0.0|90.0|0.0|Guralp CMG3ESP/Reftek 130 Datalogger|1258650000.0|2.0|M/S|40.0|2003-10-03T03:28:20|2004-12-30T23:59:59
YA|MC23|01|BHN|24.934099|101.510399|1850.0|0.0|0.0|0.0|Guralp CMG3ESP/Reftek 130 Datalogger|1258650000.0|2.0|M/S|40.0|2003-10-03T03:28:20|2004-12-30T23:59:59
YA|MC23|01|BHZ|24.934099|101.510399|1850.0|0.0|0.0|-90.0|Guralp CMG3ESP/Reftek 130 Datalogger|1258650000.0|2.0|M/S|40.0|2003-10-03T03:28:20|2004-12-30T23:59:59
YA|MC24|01|BHE|24.166201|102.830399|1896.0|0.0|90.0|0.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-10-07T04:13:10|2004-12-30T23:59:59
YA|MC24|01|BHN|24.166201|102.830399|1896.0|0.0|0.0|0.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-10-07T04:13:10|2004-12-30T23:59:59
YA|MC24|01|BHZ|24.166201|102.830399|1896.0|0.0|0.0|-90.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-10-07T04:13:10|2004-12-30T23:59:59
YA|MC25|01|BHE|24.886101|103.671402|2050.0|0.0|90.0|0.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-10-08T07:38:00|2004-12-30T23:59:59
YA|MC25|01|BHN|24.886101|103.671402|2050.0|0.0|0.0|0.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-10-08T07:38:00|2004-12-30T23:59:59
YA|MC25|01|BHZ|24.886101|103.671402|2050.0|0.0|0.0|-90.0|Streckeisen STS-2/Reftek 130 Datalogger|944145000.0|0.1|M/S|40.0|2003-10-08T07:38:00|2004-12-30T23:59:59
